key_0,IBOVESPA,ABEV3.SA,BTOW3.SA,B3SA3.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,HGTX3.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA
2018-04-12,85444.0,21.376802444458008,25.847021102905273,8.063488006591797,21.430871963500977,10.745017051696777,19.870119094848633,23.15616226196289,28.324262619018555,32.860233306884766,41.78285217285156,22.709999084472656,11.063183784484863,5.818252086639404,18.305070877075195,16.30268096923828,13.544361114501953,2.0235085487365723,9.308221817016602,20.055484771728516,57.64997863769531,11.20189380645752,8.80172348022461,15.640152931213379,18.59105682373047,22.89544677734375,11.805519104003906,31.420692443847656,3.4574999809265137,23.946773529052734,13.148773193359375
2018-04-13,84334.0,21.349266052246094,25.787715911865234,7.922549247741699,21.38494873046875,10.67116641998291,19.430875778198242,22.649877548217773,28.449779510498047,31.75503921508789,41.20120620727539,21.670000076293945,10.941130638122559,5.665869235992432,18.067222595214844,15.667295455932617,13.678844451904297,1.9612112045288086,9.080349922180176,20.014554977416992,57.27664566040039,10.828242301940918,8.579130172729492,15.59147834777832,18.32093048095703,22.94517707824707,11.74439525604248,31.105003356933594,3.422499895095825,24.009380340576172,13.093526840209961
2018-04-16,82862.0,21.092266082763672,26.291807174682617,7.610686302185059,21.201255798339844,10.320385932922363,18.73539161682129,22.156904220581055,28.240589141845703,30.62454605102539,41.166481018066406,21.020000457763672,10.644718170166016,5.4927077293396,17.811079025268555,15.759259223937988,13.429089546203613,1.8866084814071655,8.84096908569336,19.867206573486328,56.441566467285156,10.675731658935547,8.58840560913086,15.031744003295898,17.534385681152344,22.577178955078125,11.805519104003906,30.715030670166016,3.4200000762939453,23.470966339111328,12.85228157043457
2018-04-17,84086.0,21.21158790588379,27.181379318237305,7.697648048400879,21.25483512878418,10.35731029510498,19.131935119628906,22.43669319152832,29.119184494018555,31.3585205078125,41.435604095458984,21.040000915527344,10.63560676574707,5.610457420349121,17.747041702270508,15.909746170043945,13.477119445800781,1.9427528381347656,9.043522834777832,19.924509048461914,57.03103256225586,10.774863243103027,8.736801147460938,14.991183280944824,17.160974502563477,22.875553131103516,12.259576797485352,31.3835506439209,3.3975000381469727,23.758955001831055,12.97014331817627
2018-04-18,85776.0,21.431873321533203,27.823848724365234,7.871572971343994,21.737028121948242,10.403465270996094,19.668790817260742,23.189476013183594,30.123292922973633,32.07564163208008,41.713401794433594,23.040000915527344,10.51305866241455,5.707427501678467,18.3325138092041,15.909746170043945,13.400270462036133,1.9412145614624023,8.903116226196289,20.00636863708496,57.964359283447266,10.767237663269043,8.755349159240723,15.210208892822266,17.62972640991211,22.676633834838867,11.919032096862793,31.569255828857422,3.390000104904175,23.890426635742188,13.113783836364746
2018-04-19,85824.0,21.569549560546875,29.39542579650879,7.814596176147461,21.430871963500977,10.449620246887207,19.784704208374023,23.149505615234375,30.315744400024414,32.0925178527832,41.722084045410156,24.170000076293945,10.53931713104248,5.845958232879639,18.259326934814453,15.71745777130127,13.102487564086914,1.9489054679870605,8.746597290039062,19.891761779785156,57.4141845703125,10.507970809936523,8.829547882080078,15.291330337524414,17.796566009521484,22.646799087524414,12.006352424621582,31.708526611328125,3.362499952316284,23.589920043945312,12.844915390014648
2018-04-20,85550.0,21.50530242919922,31.03619384765625,7.706644058227539,21.032869338989258,10.320385932922363,19.552881240844727,22.823074340820312,29.955944061279297,31.738182067871094,40.88867950439453,25.3700008392334,10.425521850585938,5.8321051597595215,18.844797134399414,15.842860221862793,12.968005180358887,1.9327545166015625,8.75810718536377,19.809906005859375,56.75595474243164,10.370710372924805,9.042866706848145,14.658585548400879,17.04180145263672,23.372848510742188,11.831714630126953,31.569255828857422,3.317500114440918,23.527313232421875,12.708640098571777
2018-04-23,85602.0,21.52366065979004,31.619356155395508,7.7186384201049805,21.277793884277344,10.264997482299805,19.601688385009766,22.816408157348633,29.997779846191406,31.16448211669922,41.09703063964844,25.329999923706055,10.609345436096191,5.818252086639404,18.89053726196289,15.633854866027832,13.650025367736816,1.945060133934021,8.700562477111816,19.728046417236328,56.77560043334961,10.218198776245117,8.922295570373535,14.593688011169434,16.962352752685547,23.571767807006836,11.788053512573242,31.578540802001953,3.3475000858306885,23.35201644897461,12.706799507141113
2018-04-24,85469.0,21.395158767700195,30.443145751953125,7.615671634674072,21.05583381652832,9.988064765930176,19.46137237548828,22.85638999938965,30.667186737060547,30.86077308654785,40.80187225341797,25.850000381469727,10.43427562713623,5.693575859069824,18.753318786621094,16.13547134399414,13.92859935760498,1.95736563205719,9.103367805480957,19.74441909790039,57.07033157348633,10.340208053588867,8.746075630187988,14.398998260498047,16.954408645629883,23.4041805267334,11.683272361755371,30.956438064575195,3.3299999237060547,23.46484375,12.596304893493652
2018-04-25,85044.0,21.266658782958984,30.1861572265625,7.543427467346191,21.063488006591797,10.098837852478027,19.760303497314453,23.13618278503418,30.08982276916504,31.26572036743164,39.26528549194336,25.81999969482422,10.18917465209961,5.658941745758057,18.616100311279297,16.05186653137207,13.457907676696777,1.9458293914794922,9.057332038879395,19.58888816833496,56.1271858215332,10.279203414916992,8.857372283935547,14.642361640930176,17.502607345581055,23.04503631591797,11.587221145629883,30.826444625854492,3.362499952316284,23.529130935668945,12.692066192626953
